Ensembl gene ID	Previous symbol	Alias symbol	Approved symbol
ENSG00000222582			RNU2-66P
			RNU2-67P
ENSG00000222810			RNU2-68P
ENSG00000251870			RNU2-69P
ENSG00000222650			RNU2-70P
ENSG00000223327			RNU2-71P
ENSG00000223107			RNU2-72P
	RNU3	U3	RNU3
	RNU3A2	u3	RNU3A2
	RNU3A3	U3a	RNU3A3
	RNU3B1	U3b1	RNU3B1
	RNU3B2	U3b1	RNU3B2
	RNU3B3	U3b2	RNU3B3
	RNU3B4	U3	RNU3B4
ENSG00000200795	RNU4B2	U4BL	RNU4-1
ENSG00000200795	RNU4A	U4BL	RNU4-1
ENSG00000200795	RNU4B2	U4	RNU4-1
ENSG00000200795	RNU4A	U4	RNU4-1
ENSG00000202538	RNU4C	U4c	RNU4-2
ENSG00000202538	RNU4-1B	U4c	RNU4-2
ENSG00000202538	RNU4B1	U4c	RNU4-2
ENSG00000202538	RNU4C	U4b	RNU4-2
ENSG00000202538	RNU4-1B	U4b	RNU4-2
ENSG00000202538	RNU4B1	U4b	RNU4-2
ENSG00000202538	RNU4C	U4A	RNU4-2
ENSG00000202538	RNU4-1B	U4A	RNU4-2
ENSG00000202538	RNU4B1	U4A	RNU4-2
	RNU4P3	U4	RNU4-3P
	RNU4P3	U4/4	RNU4-3P
ENSG00000201458	RNU4P4	U4	RNU4-4P
ENSG00000201458	RNU4P4	U4/5	RNU4-4P
ENSG00000272160	RNU4P5	U4	RNU4-5P
ENSG00000272160	RNU4P5	U4/6	RNU4-5P
ENSG00000222736	RNU4P6	U4	RNU4-6P
ENSG00000222736	RNU4P6	U4/8	RNU4-6P
ENSG00000201628	RNU4P1	U4	RNU4-7P
ENSG00000201628	RNU4P1	U4/7	RNU4-7P
ENSG00000201806	RNU4P2	U4	RNU4-8P
ENSG00000201806	RNU4P2	U4/14	RNU4-8P
ENSG00000201821			RNU4-9P
ENSG00000201253			RNU4-10P
ENSG00000202157			RNU4-11P
ENSG00000202103			RNU4-12P
ENSG00000200889			RNU4-13P
ENSG00000222790			RNU4-14P
ENSG00000199483			RNU4-15P
ENSG00000201607			RNU4-16P
ENSG00000202468			RNU4-17P
ENSG00000252560			RNU4-18P
			RNU4-19P
ENSG00000202471			RNU4-20P
ENSG00000199672			RNU4-21P
ENSG00000222990			RNU4-22P
ENSG00000199709			RNU4-23P
ENSG00000201435			RNU4-24P
ENSG00000222501			RNU4-25P
ENSG00000222202			RNU4-26P
ENSG00000222821			RNU4-27P
ENSG00000201609			RNU4-28P
ENSG00000251752			RNU4-29P
ENSG00000222177			RNU4-30P
ENSG00000206938			RNU4-31P
ENSG00000200274			RNU4-32P
ENSG00000201186			RNU4-33P
ENSG00000222363			RNU4-34P
ENSG00000199458			RNU4-35P
ENSG00000201164			RNU4-36P
ENSG00000222146			RNU4-37P
ENSG00000201342			RNU4-38P
ENSG00000199325			RNU4-39P
ENSG00000201221			RNU4-40P
ENSG00000201296			RNU4-41P
ENSG00000201608			RNU4-42P
ENSG00000222560			RNU4-43P
ENSG00000199920			RNU4-44P
ENSG00000202339			RNU4-45P
ENSG00000222750			RNU4-46P
ENSG00000222808			RNU4-47P
ENSG00000202429			RNU4-48P
ENSG00000251889			RNU4-49P
ENSG00000201231			RNU4-50P
ENSG00000201076			RNU4-51P
ENSG00000206936			RNU4-52P
ENSG00000222760			RNU4-53P
ENSG00000252237			RNU4-54P
ENSG00000222663			RNU4-55P
ENSG00000201570			RNU4-56P
ENSG00000251789			RNU4-57P
ENSG00000200062			RNU4-58P
ENSG00000201317			RNU4-59P
ENSG00000253048			RNU4-60P
ENSG00000223175			RNU4-61P
ENSG00000222057			RNU4-62P
ENSG00000223245			RNU4-63P
ENSG00000222727			RNU4-64P
ENSG00000222405			RNU4-65P
ENSG00000202069			RNU4-66P
ENSG00000201439			RNU4-67P
ENSG00000201184			RNU4-68P
ENSG00000222609			RNU4-69P
ENSG00000207309			RNU4-70P
ENSG00000252067			RNU4-71P
ENSG00000222686			RNU4-72P
ENSG00000200034			RNU4-73P
ENSG00000223212			RNU4-74P
ENSG00000201491			RNU4-75P
ENSG00000201379			RNU4-76P
ENSG00000252501			RNU4-77P
ENSG00000222872			RNU4-78P
ENSG00000199634			RNU4-79P
ENSG00000200070			RNU4-80P
ENSG00000200431			RNU4-81P
ENSG00000199313			RNU4-82P
ENSG00000222795			RNU4-83P
ENSG00000201070			RNU4-84P
ENSG00000201545			RNU4-85P
ENSG00000222067			RNU4-86P
ENSG00000200974			RNU4-87P
ENSG00000223152			RNU4-88P
ENSG00000272359			RNU4-89P
ENSG00000199643			RNU4-90P
ENSG00000201648			RNU4-91P
ENSG00000200653			RNU4-92P
ENSG00000264229		RNU4ATAC1	RNU4ATAC
ENSG00000264229		U4atac	RNU4ATAC
ENSG00000221601			RNU4ATAC2P
ENSG00000252508			RNU4ATAC3P
ENSG00000252116			RNU4ATAC4P
ENSG00000253035			RNU4ATAC5P
ENSG00000252401			RNU4ATAC6P
ENSG00000252089			RNU4ATAC7P
ENSG00000252005			RNU4ATAC8P
ENSG00000252955			RNU4ATAC9P
ENSG00000252776			RNU4ATAC10P
ENSG00000251748			RNU4ATAC11P
ENSG00000252269			RNU4ATAC12P
ENSG00000251741			RNU4ATAC13P
ENSG00000252013			RNU4ATAC14P
ENSG00000252224			RNU4ATAC15P
ENSG00000221439			RNU4ATAC16P
ENSG00000253081			RNU4ATAC17P
ENSG00000251988			RNU4ATAC18P
ENSG00000199568	RNU5C	U5A	RNU5A-1
ENSG00000199568	RNU5A	U5A	RNU5A-1
ENSG00000199568	RNU5C	U5B1	RNU5A-1
ENSG00000199568	RNU5A	U5B1	RNU5A-1
ENSG00000207065			RNU5A-2P
ENSG00000254172			RNU5A-3P
ENSG00000252397			RNU5A-4P
ENSG00000222986			RNU5A-5P
ENSG00000206863			RNU5A-6P
ENSG00000251788			RNU5A-7P
ENSG00000200972			RNU5A-8P
ENSG00000200156	RNU5B	U5B1	RNU5B-1
ENSG00000199906			RNU5B-2P
ENSG00000252410			RNU5B-3P
ENSG00000200378			RNU5B-4P
			RNU5B-5P
ENSG00000252574			RNU5B-6P
ENSG00000200169	RNU5D	U5DS	RNU5D-1
ENSG00000200169	RNU5D	U5DL	RNU5D-1
ENSG00000252521			RNU5D-2P
ENSG00000199347	RNU5E	U5E	RNU5E-1
			RNU5E-2P
ENSG00000251722			RNU5E-3P
ENSG00000201801			RNU5E-4P
ENSG00000202249			RNU5E-5P
ENSG00000202444			RNU5E-6P
ENSG00000202160			RNU5E-7P
ENSG00000200372			RNU5E-8P
ENSG00000223096			RNU5E-9P
ENSG00000200376			RNU5E-10P
ENSG00000199377	RNU5F		RNU5F-1
ENSG00000251875			RNU5F-2P
ENSG00000200637			RNU5F-3P
ENSG00000252390			RNU5F-4P
			RNU5F-5P
ENSG00000199849			RNU5F-6P
ENSG00000200566			RNU5F-7P
ENSG00000251750			RNU5F-8P
ENSG00000206625	RNU6A	U6	RNU6-1
ENSG00000206625	RNU6A	U6-1	RNU6-1
ENSG00000207357		U6-2	RNU6-2
ENSG00000207041	RNU6-3	U6-3	RNU6-3P
ENSG00000206932	RNU6-4	U6-4	RNU6-4P
ENSG00000206965	RNU6-5	U6-5	RNU6-5P
ENSG00000272055	RNU6B	U6-6	RNU6-6P
ENSG00000272055	RNU6-6	U6-6	RNU6-6P
ENSG00000201654		U6-7	RNU6-7
ENSG00000202337		U6-8	RNU6-8
ENSG00000207507		U6-9	RNU6-9
ENSG00000206763	RNU6-10		RNU6-10P
ENSG00000201104	RNU6-11		RNU6-11P
ENSG00000207334	RNU6-12		RNU6-12P
ENSG00000206975	RNU6-13		RNU6-13P
ENSG00000207360	RNU6-14		RNU6-14P
ENSG00000207264	RNU6-15		RNU6-15P
ENSG00000207113	RNU6-16		RNU6-16P
ENSG00000206972	RNU6-17		RNU6-17P
ENSG00000207257	RNU6-18		RNU6-18P
ENSG00000207449	RNU6-19		RNU6-19P
ENSG00000206833	RNU6-20		RNU6-20P
ENSG00000207441	RNU6-21		RNU6-21P
ENSG00000207083	RNU6-22		RNU6-22P
ENSG00000200153	RNU6-23		RNU6-23P
ENSG00000207169	RNU6-24		RNU6-24P
ENSG00000206600	RNU6-25		RNU6-25P
ENSG00000206712	RNU6-26		RNU6-26P
ENSG00000251955	RNU6-27		RNU6-27P
ENSG00000199248	RNU6-28		RNU6-28P
ENSG00000207367	RNU6-29		RNU6-29P
ENSG00000207291	RNU6-30		RNU6-30P
ENSG00000207116	RNU6-31		RNU6-31P
ENSG00000206675	RNU6-32		RNU6-32P
ENSG00000207524	RNU6-33		RNU6-33P
ENSG00000201744	RNU6-34		RNU6-34P
ENSG00000207260	RNU6-35		RNU6-35P
ENSG00000206899	RNU6-36		RNU6-36P
ENSG00000199562	RNU6-37		RNU6-37P
ENSG00000206812	RNU6-38		RNU6-38P
ENSG00000207072	RNU6-39		RNU6-39P
ENSG00000206981	RNU6-40		RNU6-40P
ENSG00000207472	RNU6-41		RNU6-41P
ENSG00000206892	RNU6-42		RNU6-42P
ENSG00000207029	RNU6-43		RNU6-43P
ENSG00000206772	RNU6-44		RNU6-44P
ENSG00000207200	RNU6-45		RNU6-45P
ENSG00000206587	RNU6-46		RNU6-46P
ENSG00000206593	RNU6-47		RNU6-47P
ENSG00000206888	RNU6-48		RNU6-48P
ENSG00000206983	RNU6-49		RNU6-49P
ENSG00000199226	RNU6P1	U6	RNU6-50P
ENSG00000199226	RNU6-50	U6	RNU6-50P
	RNU6-51		RNU6-51P
	RNU6-52		RNU6-52P
ENSG00000202237	RNU6-53		RNU6-53P
ENSG00000202433	RNU6-54		RNU6-54P
ENSG00000223024	RNU6-55		RNU6-55P
ENSG00000252795	RNU6-56		RNU6-56P
ENSG00000223280	RNU6-57		RNU6-57P
ENSG00000252952	RNU6-58		RNU6-58P
ENSG00000207518	RNU6-59		RNU6-59P
ENSG00000201662	RNU6-60		RNU6-60P
ENSG00000202398	RNU6-61		RNU6-61P
ENSG00000252335	RNU6-62		RNU6-62P
ENSG00000252499	RNU6-63		RNU6-63P
ENSG00000252928	RNU6-64		RNU6-64P
ENSG00000252141	RNU6-65		RNU6-65P
ENSG00000200267	RNU6-66		RNU6-66P
ENSG00000222791	RNU6-67		RNU6-67P
ENSG00000252385	RNU6-68		RNU6-68P
	RNU6-69		RNU6-69P
ENSG00000252247	RNU6-70		RNU6-70P
ENSG00000207203	RNU6-71		RNU6-71P
ENSG00000207012	RNU6-72		RNU6-72P
ENSG00000207330	RNU6-73		RNU6-73P
ENSG00000206962	RNU6-74		RNU6-74P
ENSG00000251753	RNU6-75		RNU6-75P
ENSG00000206787	RNU6-76		RNU6-76P
ENSG00000206787	RNU6-1002P		RNU6-76P
ENSG00000222486	RNU6-77		RNU6-77P
ENSG00000199767	RNU6-78		RNU6-78P
ENSG00000199381	RNU6-79		RNU6-79P
ENSG00000206922	RNU6-80		RNU6-80P
ENSG00000202478	RNU6-81		RNU6-81P
ENSG00000200840	RNU6-82		RNU6-82P
ENSG00000207298	RNU6-83		RNU6-83P
ENSG00000272445			RNU6-84P
ENSG00000271932			RNU6-85P
ENSG00000271923			RNU6-86P
ENSG00000272028			RNU6-87P
ENSG00000272507			RNU6-88P
ENSG00000272262			RNU6-89P
ENSG00000272337			RNU6-90P
ENSG00000272439			RNU6-91P
ENSG00000272393			RNU6-92P
			RNU6-93P
ENSG00000271819			RNU6-94P
ENSG00000207428			RNU6-95P
			RNU6-96P
ENSG00000200257			RNU6-97P
ENSG00000206900			RNU6-98P
ENSG00000201591			RNU6-99P
ENSG00000252414			RNU6-100P
ENSG00000222255			RNU6-101P
ENSG00000207214			RNU6-102P
ENSG00000200556			RNU6-103P
ENSG00000238509			RNU6-104P
ENSG00000200779			RNU6-105P
ENSG00000207134			RNU6-106P
ENSG00000252452			RNU6-107P
ENSG00000202428			RNU6-108P
ENSG00000252173			RNU6-109P
ENSG00000207237			RNU6-110P
ENSG00000252988			RNU6-111P
ENSG00000200469			RNU6-112P
ENSG00000252462			RNU6-113P
ENSG00000207435			RNU6-114P
ENSG00000201180			RNU6-115P
ENSG00000206769			RNU6-116P
ENSG00000202285			RNU6-117P
ENSG00000252361			RNU6-118P
ENSG00000201752			RNU6-119P
ENSG00000251886			RNU6-120P
ENSG00000222457			RNU6-121P
ENSG00000252627			RNU6-122P
ENSG00000251972			RNU6-123P
			RNU6-124P
ENSG00000207234			RNU6-125P
ENSG00000252494			RNU6-126P
ENSG00000212199			RNU6-127P
ENSG00000206703			RNU6-128P
ENSG00000212324			RNU6-129P
ENSG00000223044			RNU6-130P
ENSG00000212446			RNU6-131P
ENSG00000206590			RNU6-132P
ENSG00000206716			RNU6-133P
			RNU6-134P
ENSG00000252578			RNU6-135P
ENSG00000207393			RNU6-136P
ENSG00000200550			RNU6-137P
ENSG00000251761			RNU6-138P
ENSG00000252449			RNU6-139P
ENSG00000207296			RNU6-140P
ENSG00000222431			RNU6-141P
ENSG00000206746			RNU6-142P
ENSG00000252751			RNU6-143P
ENSG00000206678			RNU6-144P
ENSG00000207307			RNU6-145P
ENSG00000207332			RNU6-146P
ENSG00000206710			RNU6-147P
ENSG00000252823			RNU6-148P
			RNU6-149P
ENSG00000252046			RNU6-150P
ENSG00000201028			RNU6-151P
ENSG00000206764			RNU6-152P
ENSG00000201292			RNU6-153P
ENSG00000207033			RNU6-154P
ENSG00000252156			RNU6-155P
ENSG00000278331			RNU6-156P
ENSG00000206684			RNU6-157P
ENSG00000252913			RNU6-158P
ENSG00000212382			RNU6-159P
ENSG00000207321			RNU6-160P
ENSG00000199921			RNU6-161P
ENSG00000252037			RNU6-162P
ENSG00000207124			RNU6-163P
ENSG00000201474			RNU6-164P
ENSG00000252979			RNU6-165P
ENSG00000207099			RNU6-166P
ENSG00000207019			RNU6-167P
ENSG00000251998			RNU6-168P
ENSG00000202206			RNU6-169P
ENSG00000199702			RNU6-170P
ENSG00000207082			RNU6-171P
ENSG00000222932			RNU6-172P
ENSG00000201085			RNU6-173P
ENSG00000222338			RNU6-174P
ENSG00000252705			RNU6-175P
ENSG00000253005			RNU6-176P
ENSG00000223189			RNU6-177P
ENSG00000207361			RNU6-178P
ENSG00000200220			RNU6-179P
ENSG00000252506			RNU6-180P
ENSG00000200095			RNU6-181P
ENSG00000252779			RNU6-182P
ENSG00000200331			RNU6-183P
ENSG00000252323			RNU6-184P
ENSG00000207150			RNU6-185P
ENSG00000206866			RNU6-187P
ENSG00000201077			RNU6-188P
ENSG00000251929			RNU6-189P
ENSG00000206881			RNU6-190P
ENSG00000252104			RNU6-191P
ENSG00000212555			RNU6-192P
ENSG00000222909			RNU6-193P
ENSG00000200732			RNU6-194P
ENSG00000223284			RNU6-195P
ENSG00000207042			RNU6-196P
ENSG00000252489			RNU6-197P
ENSG00000206985			RNU6-198P
ENSG00000199824			RNU6-199P
ENSG00000201613			RNU6-200P
ENSG00000252909			RNU6-201P
ENSG00000251807			RNU6-202P
ENSG00000206765			RNU6-203P
ENSG00000199335			RNU6-204P
ENSG00000212160			RNU6-205P
ENSG00000206843			RNU6-206P
ENSG00000206864			RNU6-207P
ENSG00000199301			RNU6-208P
ENSG00000206845			RNU6-209P
ENSG00000252752			RNU6-210P
ENSG00000206774			RNU6-211P
ENSG00000199512			RNU6-212P
ENSG00000206778	RNU6-1033P		RNU6-213P
ENSG00000206857			RNU6-214P
ENSG00000202039			RNU6-215P
ENSG00000200152			RNU6-216P
ENSG00000206891			RNU6-217P
ENSG00000252929			RNU6-218P
ENSG00000201598			RNU6-219P
ENSG00000212221			RNU6-220P
ENSG00000238493			RNU6-221P
ENSG00000199308			RNU6-222P
ENSG00000199700			RNU6-223P
ENSG00000206782			RNU6-224P
ENSG00000207343			RNU6-225P
ENSG00000200648			RNU6-226P
ENSG00000199735			RNU6-227P
ENSG00000199570			RNU6-228P
ENSG00000252423			RNU6-229P
ENSG00000199327			RNU6-230P
ENSG00000252931			RNU6-231P
ENSG00000252953			RNU6-232P
ENSG00000222777			RNU6-233P
ENSG00000202099			RNU6-234P
ENSG00000199514			RNU6-235P
ENSG00000200756			RNU6-236P
ENSG00000251794			RNU6-237P
ENSG00000200183			RNU6-238P
ENSG00000212292			RNU6-239P
ENSG00000251907			RNU6-240P
ENSG00000212450			RNU6-241P
ENSG00000207087			RNU6-242P
ENSG00000212442			RNU6-243P
ENSG00000212330			RNU6-244P
ENSG00000206747			RNU6-245P
ENSG00000207433			RNU6-246P
ENSG00000199506			RNU6-247P
ENSG00000222652			RNU6-248P
ENSG00000199886			RNU6-249P
ENSG00000252767			RNU6-250P
ENSG00000200105			RNU6-251P
ENSG00000200102			RNU6-252P
ENSG00000207461			RNU6-253P
ENSG00000200247			RNU6-254P
ENSG00000252766			RNU6-255P
ENSG00000252556			RNU6-256P
ENSG00000222170			RNU6-257P
ENSG00000212186			RNU6-258P
ENSG00000206726			RNU6-259P
ENSG00000206819			RNU6-260P
ENSG00000238697			RNU6-261P
ENSG00000222249			RNU6-262P
ENSG00000200681			RNU6-263P
ENSG00000252943			RNU6-264P
			RNU6-265P
ENSG00000201095			RNU6-266P
ENSG00000252523			RNU6-267P
ENSG00000201044			RNU6-268P
ENSG00000212379			RNU6-269P
ENSG00000201001			RNU6-270P
ENSG00000200728			RNU6-271P
ENSG00000222960			RNU6-272P
ENSG00000252746			RNU6-273P
ENSG00000239075			RNU6-274P
ENSG00000201780			RNU6-275P
ENSG00000251923			RNU6-276P
ENSG00000252081			RNU6-277P
ENSG00000212247			RNU6-278P
ENSG00000212599			RNU6-279P
ENSG00000201015	RNU6-1221P		RNU6-280P
ENSG00000206939			RNU6-281P
ENSG00000202227			RNU6-282P
ENSG00000201658	RNU6-683P		RNU6-283P
ENSG00000223037			RNU6-284P
ENSG00000222488			RNU6-285P
ENSG00000207476			RNU6-286P
ENSG00000252039			RNU6-287P
ENSG00000200560			RNU6-288P
ENSG00000200963			RNU6-289P
ENSG00000202082			RNU6-290P
ENSG00000207451			RNU6-291P
ENSG00000223191			RNU6-293P
ENSG00000201869			RNU6-294P
ENSG00000252710			RNU6-295P
ENSG00000207338			RNU6-296P
ENSG00000207366			RNU6-297P
ENSG00000212190			RNU6-298P
ENSG00000253032			RNU6-299P
ENSG00000238616			RNU6-300P
ENSG00000207004			RNU6-301P
ENSG00000202119			RNU6-302P
ENSG00000252900			RNU6-303P
ENSG00000201725			RNU6-304P
			RNU6-305P
ENSG00000207347			RNU6-306P
ENSG00000252552			RNU6-307P
ENSG00000212259			RNU6-308P
ENSG00000201443			RNU6-309P
ENSG00000207385			RNU6-310P
ENSG00000252033			RNU6-311P
ENSG00000201499			RNU6-312P
ENSG00000252126			RNU6-313P
ENSG00000252383			RNU6-314P
ENSG00000199536			RNU6-315P
ENSG00000212329			RNU6-316P
ENSG00000206758			RNU6-317P
ENSG00000207010	RNU6-1295P		RNU6-318P
ENSG00000251834			RNU6-319P
ENSG00000252320			RNU6-320P
ENSG00000222844			RNU6-321P
ENSG00000251819			RNU6-322P
ENSG00000253739			RNU6-323P
ENSG00000200827			RNU6-324P
ENSG00000223064			RNU6-325P
ENSG00000202350			RNU6-326P
ENSG00000252079			RNU6-327P
ENSG00000212189			RNU6-328P
ENSG00000238882			RNU6-329P
ENSG00000199885			RNU6-330P
ENSG00000207455			RNU6-331P
ENSG00000212495			RNU6-332P
ENSG00000238669			RNU6-333P
ENSG00000252881			RNU6-334P
ENSG00000201433			RNU6-335P
ENSG00000201761			RNU6-336P
ENSG00000212545			RNU6-337P
ENSG00000206615			RNU6-338P
ENSG00000207037			RNU6-339P
ENSG00000200875			RNU6-340P
ENSG00000252782			RNU6-341P
ENSG00000207251			RNU6-342P
ENSG00000201579			RNU6-343P
ENSG00000252444			RNU6-344P
ENSG00000252810			RNU6-345P
ENSG00000252097			RNU6-346P
ENSG00000252467			RNU6-347P
ENSG00000207114			RNU6-348P
ENSG00000199272			RNU6-349P
			RNU6-350P
ENSG00000251906			RNU6-351P
ENSG00000252717			RNU6-352P
ENSG00000201136			RNU6-353P
ENSG00000206589			RNU6-354P
ENSG00000222359			RNU6-355P
ENSG00000206867			RNU6-356P
			RNU6-357P
ENSG00000252373			RNU6-358P
ENSG00000202336			RNU6-359P
ENSG00000212246			RNU6-360P
ENSG00000201324			RNU6-361P
ENSG00000252545			RNU6-362P
ENSG00000199765			RNU6-363P
ENSG00000207115			RNU6-364P
ENSG00000252922			RNU6-365P
ENSG00000201097			RNU6-366P
ENSG00000252980			RNU6-367P
ENSG00000278551			RNU6-368P
ENSG00000199385			RNU6-369P
ENSG00000222940			RNU6-370P
ENSG00000201153			RNU6-371P
			RNU6-372P
ENSG00000223179			RNU6-373P
ENSG00000201016			RNU6-374P
ENSG00000252859			RNU6-375P
ENSG00000207462			RNU6-376P
ENSG00000251774			RNU6-377P
ENSG00000207052			RNU6-378P
ENSG00000200683			RNU6-379P
ENSG00000222139			RNU6-380P
ENSG00000212561			RNU6-381P
ENSG00000202051			RNU6-382P
ENSG00000222796			RNU6-383P
ENSG00000201770			RNU6-384P
			RNU6-385P
ENSG00000199520			RNU6-386P
ENSG00000223263			RNU6-387P
ENSG00000252821			RNU6-388P
ENSG00000252857			RNU6-389P
ENSG00000252068			RNU6-390P
ENSG00000202050			RNU6-391P
ENSG00000201796			RNU6-392P
ENSG00000207204			RNU6-393P
ENSG00000222667			RNU6-394P
ENSG00000202532			RNU6-395P
ENSG00000202239			RNU6-396P
ENSG00000252035			RNU6-397P
ENSG00000206870			RNU6-398P
ENSG00000202034			RNU6-399P
ENSG00000212475			RNU6-400P
ENSG00000212374			RNU6-401P
ENSG00000222610			RNU6-402P
ENSG00000200033			RNU6-403P
			RNU6-404P
ENSG00000252446			RNU6-405P
ENSG00000252279			RNU6-406P
ENSG00000202150			RNU6-407P
ENSG00000251719			RNU6-408P
ENSG00000206841			RNU6-409P
ENSG00000252815			RNU6-410P
ENSG00000207180			RNU6-411P
ENSG00000252243			RNU6-412P
ENSG00000206842			RNU6-413P
ENSG00000200575			RNU6-414P
ENSG00000252061			RNU6-415P
ENSG00000252074			RNU6-416P
ENSG00000207443			RNU6-417P
ENSG00000206762			RNU6-418P
ENSG00000252839			RNU6-419P
ENSG00000239001			RNU6-420P
ENSG00000201341			RNU6-421P
ENSG00000207362			RNU6-422P
			RNU6-423P
ENSG00000207095			RNU6-424P
ENSG00000206604			RNU6-425P
ENSG00000252273			RNU6-426P
			RNU6-427P
ENSG00000199812			RNU6-428P
ENSG00000207312			RNU6-429P
ENSG00000252887			RNU6-430P
ENSG00000206601			RNU6-431P
ENSG00000206923			RNU6-432P
ENSG00000200086			RNU6-433P
ENSG00000207104			RNU6-434P
ENSG00000206766			RNU6-435P
ENSG00000251980			RNU6-436P
ENSG00000238420			RNU6-437P
ENSG00000202431			RNU6-438P
ENSG00000206915			RNU6-439P
ENSG00000212184			RNU6-440P
ENSG00000207275			RNU6-441P
ENSG00000206695			RNU6-442P
			RNU6-443P
ENSG00000206715			RNU6-444P
ENSG00000252758			RNU6-445P
ENSG00000199697			RNU6-446P
ENSG00000222225			RNU6-447P
ENSG00000252861			RNU6-448P
ENSG00000206641			RNU6-449P
ENSG00000201524			RNU6-450P
ENSG00000199791			RNU6-451P
ENSG00000207135			RNU6-452P
ENSG00000252628			RNU6-453P
ENSG00000201162			RNU6-454P
ENSG00000207412			RNU6-455P
ENSG00000207222			RNU6-456P
ENSG00000200869			RNU6-457P
ENSG00000206906			RNU6-458P
			RNU6-459P
ENSG00000212460			RNU6-460P
ENSG00000201065			RNU6-461P
ENSG00000199529			RNU6-462P
ENSG00000207068			RNU6-463P
ENSG00000253026			RNU6-464P
ENSG00000207149			RNU6-465P
ENSG00000212526			RNU6-466P
ENSG00000276577			RNU6-467P
ENSG00000206730			RNU6-468P
ENSG00000252062			RNU6-469P
ENSG00000251763			RNU6-470P
ENSG00000206671			RNU6-471P
ENSG00000207026			RNU6-472P
ENSG00000251973			RNU6-473P
ENSG00000206970			RNU6-474P
ENSG00000251882			RNU6-475P
ENSG00000207457			RNU6-476P
ENSG00000206614			RNU6-477P
ENSG00000200774			RNU6-478P
ENSG00000252157			RNU6-479P
ENSG00000207060			RNU6-480P
ENSG00000206921			RNU6-481P
ENSG00000212370			RNU6-482P
ENSG00000206815			RNU6-483P
ENSG00000206743			RNU6-484P
ENSG00000200345			RNU6-485P
ENSG00000199986			RNU6-486P
ENSG00000202300			RNU6-487P
ENSG00000251727			RNU6-488P
ENSG00000277341			RNU6-489P
ENSG00000199855			RNU6-490P
ENSG00000251908			RNU6-491P
ENSG00000199905			RNU6-492P
ENSG00000212623			RNU6-493P
ENSG00000253063			RNU6-494P
ENSG00000199865			RNU6-495P
ENSG00000251954			RNU6-496P
ENSG00000202186			RNU6-497P
ENSG00000238478			RNU6-498P
ENSG00000202485			RNU6-499P
ENSG00000199219			RNU6-500P
ENSG00000200942			RNU6-501P
ENSG00000199289			RNU6-502P
ENSG00000252338			RNU6-503P
ENSG00000252377			RNU6-504P
ENSG00000207156			RNU6-505P
ENSG00000252362			RNU6-506P
ENSG00000251854			RNU6-507P
ENSG00000200101			RNU6-508P
ENSG00000200389			RNU6-509P
ENSG00000212541			RNU6-510P
ENSG00000200366			RNU6-511P
ENSG00000201308			RNU6-512P
ENSG00000251913			RNU6-513P
ENSG00000206935			RNU6-514P
			RNU6-515P
ENSG00000223313			RNU6-516P
ENSG00000207090			RNU6-517P
ENSG00000251865			RNU6-518P
ENSG00000222522			RNU6-519P
ENSG00000207448			RNU6-520P
ENSG00000252472			RNU6-521P
ENSG00000201367			RNU6-522P
ENSG00000252113			RNU6-523P
ENSG00000206997			RNU6-524P
ENSG00000200555			RNU6-525P
ENSG00000201815			RNU6-526P
ENSG00000200295			RNU6-527P
ENSG00000252735			RNU6-528P
ENSG00000200253			RNU6-529P
ENSG00000212482			RNU6-530P
ENSG00000252503			RNU6-531P
ENSG00000207045			RNU6-532P
ENSG00000206871			RNU6-533P
ENSG00000201747			RNU6-534P
ENSG00000207453			RNU6-535P
ENSG00000200254			RNU6-536P
ENSG00000253086			RNU6-537P
ENSG00000275030			RNU6-538P
ENSG00000252474			RNU6-539P
ENSG00000207352			RNU6-540P
ENSG00000207440			RNU6-541P
ENSG00000252214			RNU6-542P
ENSG00000199446			RNU6-543P
ENSG00000200146			RNU6-544P
ENSG00000199551	RNU6-292P		RNU6-545P
ENSG00000206718			RNU6-546P
ENSG00000252082			RNU6-547P
ENSG00000252892			RNU6-548P
ENSG00000207162			RNU6-549P
ENSG00000212359			RNU6-550P
ENSG00000252470			RNU6-551P
ENSG00000199739			RNU6-552P
ENSG00000200917			RNU6-553P
ENSG00000222398			RNU6-554P
ENSG00000207515			RNU6-555P
ENSG00000199468			RNU6-556P
ENSG00000252651			RNU6-557P
ENSG00000201382			RNU6-558P
ENSG00000251960			RNU6-559P
ENSG00000200877			RNU6-560P
ENSG00000252031			RNU6-561P
ENSG00000199601			RNU6-562P
ENSG00000201742			RNU6-563P
ENSG00000222915			RNU6-564P
ENSG00000222869			RNU6-565P
ENSG00000252599			RNU6-566P
ENSG00000252555			RNU6-567P
			RNU6-568P
			RNU6-569P
ENSG00000252860			RNU6-570P
ENSG00000206855			RNU6-571P
ENSG00000252533			RNU6-572P
ENSG00000206665			RNU6-573P
ENSG00000206992			RNU6-574P
ENSG00000223258			RNU6-575P
ENSG00000212156			RNU6-576P
ENSG00000252756			RNU6-577P
ENSG00000212282			RNU6-578P
ENSG00000252688			RNU6-579P
ENSG00000202029			RNU6-580P
ENSG00000252023			RNU6-581P
ENSG00000199859			RNU6-582P
ENSG00000251821			RNU6-583P
ENSG00000222282			RNU6-584P
			RNU6-585P
ENSG00000253074			RNU6-586P
ENSG00000212584			RNU6-587P
